Region,Information,2013,2014,2015
Ypäjä,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),30.0,24.0,34.0
Ypäjä,H Transportation and storage (TP),16.0,13.0,18.0
Ypäjä,I Accommodation and food service activities (TP),23.0,19.0,17.0
Ypäjä,J Information and communication (TP),3.0,2.0,2.0
Ypäjä,K Financial and insurance activities (TP),9.0,8.0,8.0
Ypäjä,L Real estate activities (TP),0.0,0.0,0.0
Ypäjä,"M Professional, scientific and technical activities (TP)",19.0,23.0,16.0
Ypäjä,N Administrative and support service activities (TP),25.0,39.0,38.0
Ypäjä,O Public administration and defence; compulsory social security (TP),18.0,14.0,12.0
Ypäjä,P Education (TP),152.0,161.0,154.0
Ypäjä,Q Human health and social work activities (TP),94.0,90.0,86.0
Ypäjä,"R Arts, entertainment and recreation (TP)",15.0,14.0,14.0
Ypäjä,S Other service activities (TP),21.0,21.0,22.0
Ypäjä,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),4.0,1.0,4.0
Ypäjä,U Activities of extraterritorial organisations and bodies (TP),0.0,0.0,0.0
Ypäjä,X Industry unknown (TP),11.0,12.0,17.0
Ypäjä,"Inhabitants, total (PT)",2483.0,2468.0,2411.0
Ypäjä,Employed (PT),1036.0,1020.0,980.0
Ypäjä,Unemployed (PT),135.0,162.0,163.0
Ypäjä,Children aged 0 to 14 (PT),367.0,352.0,333.0
Ypäjä,Students (PT),165.0,145.0,133.0
Ypäjä,Pensioners (PT),712.0,715.0,741.0
Ypäjä,Others (PT),68.0,74.0,61.0
Akaa,"Inhabitants, total (HE)",17108.0,17052.0,17043.0
Akaa,Males (HE),8509.0,8477.0,8490.0
Akaa,Females (HE),8599.0,8575.0,8553.0
Akaa,Average age of inhabitants (HE),42.0,42.0,43.0
Akaa,0-2 years (HE),610.0,576.0,523.0
Akaa,3-6 years (HE),877.0,850.0,865.0
Akaa,7-12 years (HE),1318.0,1346.0,1345.0
Akaa,13-15 years (HE),600.0,609.0,619.0
Akaa,16-17 years (HE),417.0,401.0,396.0
Akaa,18-19 years (HE),344.0,340.0,360.0
Akaa,20-24 years (HE),628.0,650.0,642.0
Akaa,25-29 years (HE),744.0,715.0,711.0
Akaa,30-34 years (HE),1085.0,1051.0,1000.0
Akaa,35-39 years (HE),1220.0,1190.0,1196.0
Akaa,40-44 years (HE),1126.0,1130.0,1120.0
Akaa,45-49 years (HE),1228.0,1231.0,1238.0
Akaa,50-54 years (HE),1115.0,1107.0,1123.0
Akaa,55-59 years (HE),1213.0,1191.0,1152.0
Akaa,60-64 years (HE),1221.0,1187.0,1179.0
Akaa,65-69 years (HE),1125.0,1221.0,1259.0
Akaa,70-74 years (HE),725.0,723.0,786.0
Akaa,75-79 years (HE),565.0,604.0,592.0
Akaa,80-84 years (HE),479.0,459.0,446.0
Akaa,85 years or over (HE),468.0,471.0,491.0
Akaa,"Aged 18 or over, total (KO)",13286.0,13270.0,13295.0
Akaa,Basic level studies (KO),3996.0,3918.0,3849.0
Akaa,"With education, total (KO)",9290.0,9352.0,9446.0
Akaa,Matriculation examination (KO),540.0,532.0,564.0
Akaa,Vocational diploma (KO),6777.0,6804.0,6814.0
Akaa,Academic degree - Lower level university degree (KO),1105.0,1125.0,1157.0
Akaa,Academic degree - Higher level university degree (KO),868.0,891.0,911.0
Akaa,"Aged 18 or over, total (HR)",13286.0,13270.0,13295.0
Akaa,Average income of inhabitants (HR),21934.0,22054.0,22101.0
Akaa,Median income of inhabitants (HR),19957.0,20052.0,20135.0
Akaa,Inhabitants belonging to the lowest income category (HR),2436.0,2413.0,2512.0
Akaa,Inhabitants belonging to the middle income category (HR),8600.0,8597.0,8522.0
Akaa,Inhabitants belonging to the highest income category (HR),2250.0,2260.0,2261.0
Akaa,Accumulated purchasing power of inhabitants (HR),291420945.0,292661796.0,293835827.0
Akaa,"Households, total (TE)",7771.0,7766.0,7795.0
Akaa,Average size of households (TE),2.2,2.2,2.1
Akaa,Average floor area per person (TE),41.1,41.3,41.7
Akaa,One-person households (TE),2914.0,2951.0,2984.0
Akaa,Young one-person households (TE),444.0,459.0,466.0
Akaa,Young couples without children (TE),248.0,236.0,234.0
Akaa,Households with children (TE),2011.0,1989.0,1954.0
Akaa,Households with small children (TE),545.0,513.0,472.0
Akaa,Households with children under school age (TE),1025.0,991.0,974.0
Akaa,Households with school-age children (TE),943.0,973.0,984.0
Akaa,Households with teenagers (TE),779.0,782.0,775.0
Akaa,One-parent households with children (TE),304.0,309.0,319.0
Akaa,Adult households (TE),3374.0,3320.0,3333.0
Akaa,Pensioner households (TE),2420.0,2497.0,2548.0
Akaa,Households living in owner-occupied dwellings (TE),6126.0,6116.0,6119.0
Akaa,Households living in rented dwellings (TE),1467.0,1530.0,1548.0
Akaa,Households living in other dwellings (TE),178.0,120.0,128.0
Akaa,"Households, total (TR)",7771.0,7766.0,7795.0
Akaa,Average income of households (TR),37174.0,37325.0,37318.0
Akaa,Median income of households (TR),31682.0,31606.0,31744.0
Akaa,Households belonging to the lowest income category (TR),1945.0,2004.0,2016.0
Akaa,Households belonging to the middle income category (TR),4751.0,4652.0,4658.0
Akaa,Households belonging to the highest income category (TR),1075.0,1110.0,1121.0
Akaa,Accumulated purchasing power of households (TR),288876363.0,289863544.0,290890370.0
Akaa,Free-time residences (RA),881.0,872.0,870.0
Akaa,"Buildings, total (RA)",5990.0,6051.0,6082.0
Akaa,Other buildings (RA),813.0,820.0,821.0
Akaa,Residential buildings (RA),5177.0,5231.0,5261.0
Akaa,Dwellings (RA),8606.0,8584.0,8602.0
Akaa,Average floor area per dwelling (RA),86.6,86.8,87.0
Akaa,Dwellings in small houses (RA),6083.0,6062.0,6065.0
Akaa,Dwellings in blocks of flats (RA),2350.0,2351.0,2356.0
Akaa,Other dwellings (RA),173.0,171.0,181.0
Akaa,"Workplaces, total (TP)",4802.0,4690.0,4510.0
Akaa,Primary production (TP),177.0,157.0,160.0
Akaa,Processing (TP),1721.0,1674.0,1541.0
Akaa,Services (TP),2828.0,2775.0,2740.0
Akaa,"A Agriculture, forestry and fishing (TP)",177.0,157.0,160.0
Akaa,B Mining and quarrying (TP),1.0,1.0,1.0
Akaa,C Manufacturing (TP),1331.0,1320.0,1192.0
Akaa,"D Electricity, gas, steam and air conditioning supply (TP)",1.0,0.0,0.0
Akaa,"E Water supply; sewerage, waste management and remediation activities (TP)",3.0,13.0,13.0
Akaa,F Construction (TP),385.0,340.0,335.0
Akaa,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),453.0,466.0,440.0
Akaa,H Transportation and storage (TP),242.0,205.0,230.0
Akaa,I Accommodation and food service activities (TP),250.0,178.0,178.0
Akaa,J Information and communication (TP),20.0,23.0,23.0
Akaa,K Financial and insurance activities (TP),49.0,40.0,44.0
Akaa,L Real estate activities (TP),20.0,26.0,25.0
Akaa,"M Professional, scientific and technical activities (TP)",115.0,124.0,122.0
Akaa,N Administrative and support service activities (TP),303.0,420.0,439.0
Akaa,O Public administration and defence; compulsory social security (TP),240.0,189.0,165.0
Akaa,P Education (TP),254.0,267.0,260.0
Akaa,Q Human health and social work activities (TP),661.0,627.0,621.0
Akaa,"R Arts, entertainment and recreation (TP)",38.0,40.0,38.0
Akaa,S Other service activities (TP),167.0,153.0,135.0
Akaa,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),16.0,17.0,20.0
Akaa,U Activities of extraterritorial organisations and bodies (TP),0.0,0.0,0.0
Akaa,X Industry unknown (TP),76.0,84.0,69.0
Akaa,"Inhabitants, total (PT)",17108.0,17052.0,17043.0
Akaa,Employed (PT),6917.0,6808.0,6698.0
Akaa,Unemployed (PT),1153.0,1202.0,1216.0
Akaa,Children aged 0 to 14 (PT),3210.0,3174.0,3156.0
Akaa,Students (PT),1006.0,1030.0,1004.0
Akaa,Pensioners (PT),4300.0,4309.0,4346.0
Akaa,Others (PT),522.0,529.0,623.0
Hämeenkyrö,"Inhabitants, total (HE)",10582.0,10610.0,10667.0
Hämeenkyrö,Males (HE),5287.0,5316.0,5339.0
Hämeenkyrö,Females (HE),5295.0,5294.0,5328.0
Hämeenkyrö,Average age of inhabitants (HE),43.0,43.0,43.0
Hämeenkyrö,0-2 years (HE),350.0,371.0,366.0
Hämeenkyrö,3-6 years (HE),485.0,492.0,507.0
Hämeenkyrö,7-12 years (HE),815.0,801.0,780.0
Hämeenkyrö,13-15 years (HE),381.0,383.0,401.0
Hämeenkyrö,16-17 years (HE),243.0,241.0,260.0
Hämeenkyrö,18-19 years (HE),220.0,238.0,223.0
Hämeenkyrö,20-24 years (HE),441.0,407.0,391.0
Hämeenkyrö,25-29 years (HE),480.0,461.0,459.0
Hämeenkyrö,30-34 years (HE),592.0,598.0,599.0
Hämeenkyrö,35-39 years (HE),577.0,615.0,646.0
Hämeenkyrö,40-44 years (HE),711.0,674.0,633.0
Hämeenkyrö,45-49 years (HE),780.0,760.0,787.0
Hämeenkyrö,50-54 years (HE),800.0,832.0,802.0
Hämeenkyrö,55-59 years (HE),735.0,716.0,738.0
Hämeenkyrö,60-64 years (HE),800.0,799.0,784.0
Hämeenkyrö,65-69 years (HE),713.0,742.0,765.0
Hämeenkyrö,70-74 years (HE),445.0,455.0,510.0
Hämeenkyrö,75-79 years (HE),418.0,418.0,403.0
Hämeenkyrö,80-84 years (HE),302.0,308.0,307.0
Hämeenkyrö,85 years or over (HE),294.0,299.0,306.0
Hämeenkyrö,"Aged 18 or over, total (KO)",8308.0,8322.0,8353.0
Hämeenkyrö,Basic level studies (KO),2499.0,2412.0,2361.0
Hämeenkyrö,"With education, total (KO)",5809.0,5910.0,5992.0
Hämeenkyrö,Matriculation examination (KO),266.0,264.0,261.0
Hämeenkyrö,Vocational diploma (KO),4531.0,4577.0,4618.0
Hämeenkyrö,Academic degree - Lower level university degree (KO),617.0,648.0,685.0
Hämeenkyrö,Academic degree - Higher level university degree (KO),395.0,421.0,428.0
Hämeenkyrö,"Aged 18 or over, total (HR)",8308.0,8322.0,8353.0
Hämeenkyrö,Average income of inhabitants (HR),21991.0,21896.0,22229.0
Hämeenkyrö,Median income of inhabitants (HR),20036.0,19907.0,20106.0
Hämeenkyrö,Inhabitants belonging to the lowest income category (HR),1635.0,1627.0,1632.0
Hämeenkyrö,Inhabitants belonging to the middle income category (HR),5157.0,5216.0,5204.0
Hämeenkyrö,Inhabitants belonging to the highest income category (HR),1516.0,1479.0,1517.0
Hämeenkyrö,Accumulated purchasing power of inhabitants (HR),182698869.0,182219772.0,185678857.0
Hämeenkyrö,"Households, total (TE)",4761.0,4760.0,4800.0
Hämeenkyrö,Average size of households (TE),2.2,2.2,2.2
Hämeenkyrö,Average floor area per person (TE),41.8,41.9,42.2
Hämeenkyrö,One-person households (TE),1755.0,1758.0,1785.0
Hämeenkyrö,Young one-person households (TE),250.0,244.0,243.0
Hämeenkyrö,Young couples without children (TE),125.0,114.0,120.0
Hämeenkyrö,Households with children (TE),1210.0,1200.0,1199.0
Hämeenkyrö,Households with small children (TE),311.0,324.0,326.0
Hämeenkyrö,Households with children under school age (TE),570.0,565.0,582.0
Hämeenkyrö,Households with school-age children (TE),572.0,572.0,569.0
Hämeenkyrö,Households with teenagers (TE),476.0,464.0,479.0
Hämeenkyrö,One-parent households with children (TE),187.0,176.0,178.0
Hämeenkyrö,Adult households (TE),2007.0,1993.0,2005.0
Hämeenkyrö,Pensioner households (TE),1578.0,1601.0,1636.0
Hämeenkyrö,Households living in owner-occupied dwellings (TE),3778.0,3794.0,3782.0
Hämeenkyrö,Households living in rented dwellings (TE),800.0,794.0,836.0
Hämeenkyrö,Households living in other dwellings (TE),183.0,172.0,182.0
Hämeenkyrö,"Households, total (TR)",4761.0,4760.0,4800.0
Hämeenkyrö,Average income of households (TR),38204.0,38045.0,38380.0
Hämeenkyrö,Median income of households (TR),32662.0,33068.0,33263.0
Hämeenkyrö,Households belonging to the lowest income category (TR),1189.0,1205.0,1184.0
Hämeenkyrö,Households belonging to the middle income category (TR),2841.0,2829.0,2866.0
Hämeenkyrö,Households belonging to the highest income category (TR),731.0,726.0,750.0
Hämeenkyrö,Accumulated purchasing power of households (TR),181889286.0,181093420.0,184223758.0
Hämeenkyrö,Free-time residences (RA),1392.0,1393.0,1397.0
Hämeenkyrö,"Buildings, total (RA)",4383.0,4439.0,4484.0
Hämeenkyrö,Other buildings (RA),525.0,527.0,537.0
Hämeenkyrö,Residential buildings (RA),3858.0,3912.0,3947.0
Hämeenkyrö,Dwellings (RA),5432.0,5398.0,5417.0
Hämeenkyrö,Average floor area per dwelling (RA),89.2,89.5,89.9
Hämeenkyrö,Dwellings in small houses (RA),4517.0,4469.0,4492.0
Hämeenkyrö,Dwellings in blocks of flats (RA),757.0,757.0,760.0
Hämeenkyrö,Other dwellings (RA),158.0,172.0,165.0
Hämeenkyrö,"Workplaces, total (TP)",2906.0,2890.0,2976.0
Hämeenkyrö,Primary production (TP),272.0,280.0,280.0
Hämeenkyrö,Processing (TP),810.0,786.0,786.0
Hämeenkyrö,Services (TP),1758.0,1762.0,1843.0
Hämeenkyrö,"A Agriculture, forestry and fishing (TP)",272.0,280.0,280.0
Hämeenkyrö,B Mining and quarrying (TP),2.0,1.0,1.0
Hämeenkyrö,C Manufacturing (TP),578.0,575.0,577.0
Hämeenkyrö,"D Electricity, gas, steam and air conditioning supply (TP)",0.0,0.0,0.0
Hämeenkyrö,"E Water supply; sewerage, waste management and remediation activities (TP)",11.0,12.0,12.0
Hämeenkyrö,F Construction (TP),219.0,198.0,196.0
Hämeenkyrö,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),255.0,240.0,243.0
Hämeenkyrö,H Transportation and storage (TP),156.0,161.0,165.0
Hämeenkyrö,I Accommodation and food service activities (TP),56.0,94.0,89.0
Hämeenkyrö,J Information and communication (TP),20.0,19.0,34.0
Hämeenkyrö,K Financial and insurance activities (TP),29.0,26.0,25.0
Hämeenkyrö,L Real estate activities (TP),9.0,12.0,6.0
Hämeenkyrö,"M Professional, scientific and technical activities (TP)",64.0,66.0,75.0
Hämeenkyrö,N Administrative and support service activities (TP),143.0,160.0,178.0
Hämeenkyrö,O Public administration and defence; compulsory social security (TP),41.0,42.0,46.0
Hämeenkyrö,P Education (TP),283.0,262.0,267.0
Hämeenkyrö,Q Human health and social work activities (TP),565.0,545.0,574.0
Hämeenkyrö,"R Arts, entertainment and recreation (TP)",25.0,32.0,35.0
Hämeenkyrö,S Other service activities (TP),98.0,85.0,89.0
Hämeenkyrö,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),14.0,18.0,17.0
Hämeenkyrö,U Activities of extraterritorial organisations and bodies (TP),0.0,0.0,0.0
Hämeenkyrö,X Industry unknown (TP),66.0,62.0,67.0
Hämeenkyrö,"Inhabitants, total (PT)",10582.0,10610.0,10667.0
Hämeenkyrö,Employed (PT),4227.0,4163.0,4189.0
Hämeenkyrö,Unemployed (PT),666.0,737.0,701.0
Hämeenkyrö,Children aged 0 to 14 (PT),1903.0,1914.0,1933.0
Hämeenkyrö,Students (PT),649.0,627.0,643.0
Hämeenkyrö,Pensioners (PT),2850.0,2865.0,2896.0
Hämeenkyrö,Others (PT),287.0,304.0,305.0
Ikaalinen,"Inhabitants, total (HE)",7303.0,7298.0,7207.0
Ikaalinen,Males (HE),3595.0,3624.0,3574.0
Ikaalinen,Females (HE),3708.0,3674.0,3633.0
Ikaalinen,Average age of inhabitants (HE),46.0,46.0,47.0
Ikaalinen,0-2 years (HE),210.0,210.0,206.0
Ikaalinen,3-6 years (HE),281.0,299.0,289.0
Ikaalinen,7-12 years (HE),413.0,409.0,417.0
Ikaalinen,13-15 years (HE),218.0,225.0,212.0
Ikaalinen,16-17 years (HE),168.0,151.0,125.0
Ikaalinen,18-19 years (HE),157.0,158.0,163.0
Ikaalinen,20-24 years (HE),361.0,349.0,313.0
Ikaalinen,25-29 years (HE),315.0,316.0,316.0
Ikaalinen,30-34 years (HE),357.0,363.0,343.0
Ikaalinen,35-39 years (HE),350.0,370.0,368.0
Ikaalinen,40-44 years (HE),376.0,343.0,346.0
Ikaalinen,45-49 years (HE),482.0,471.0,454.0
Ikaalinen,50-54 years (HE),472.0,485.0,495.0
Ikaalinen,55-59 years (HE),579.0,558.0,522.0
Ikaalinen,60-64 years (HE),655.0,614.0,605.0
Ikaalinen,65-69 years (HE),615.0,660.0,673.0
Ikaalinen,70-74 years (HE),427.0,438.0,474.0
Ikaalinen,75-79 years (HE),331.0,364.0,360.0
Ikaalinen,80-84 years (HE),259.0,241.0,237.0
Ikaalinen,85 years or over (HE),277.0,274.0,289.0
Ikaalinen,"Aged 18 or over, total (KO)",6013.0,6004.0,5958.0
Ikaalinen,Basic level studies (KO),1921.0,1852.0,1811.0
Ikaalinen,"With education, total (KO)",4092.0,4152.0,4147.0
Ikaalinen,Matriculation examination (KO),229.0,234.0,234.0
Ikaalinen,Vocational diploma (KO),3118.0,3139.0,3128.0
Ikaalinen,Academic degree - Lower level university degree (KO),477.0,492.0,494.0
Ikaalinen,Academic degree - Higher level university degree (KO),268.0,287.0,291.0
Ikaalinen,"Aged 18 or over, total (HR)",6013.0,6004.0,5958.0
Ikaalinen,Average income of inhabitants (HR),20343.0,20621.0,20565.0
Ikaalinen,Median income of inhabitants (HR),18105.0,18592.0,18523.0
Ikaalinen,Inhabitants belonging to the lowest income category (HR),1417.0,1385.0,1380.0
Ikaalinen,Inhabitants belonging to the middle income category (HR),3796.0,3778.0,3787.0
Ikaalinen,Inhabitants belonging to the highest income category (HR),800.0,841.0,791.0
Ikaalinen,Accumulated purchasing power of inhabitants (HR),122321876.0,123811480.0,122528159.0
Ikaalinen,"Households, total (TE)",3538.0,3546.0,3547.0
Ikaalinen,Average size of households (TE),2.0,2.0,2.0
Ikaalinen,Average floor area per person (TE),45.5,45.8,46.6
Ikaalinen,One-person households (TE),1459.0,1488.0,1526.0
Ikaalinen,Young one-person households (TE),256.0,259.0,271.0
Ikaalinen,Young couples without children (TE),81.0,84.0,75.0
Ikaalinen,Households with children (TE),697.0,689.0,672.0
Ikaalinen,Households with small children (TE),186.0,181.0,182.0
Ikaalinen,Households with children under school age (TE),326.0,326.0,327.0
Ikaalinen,Households with school-age children (TE),304.0,300.0,304.0
Ikaalinen,Households with teenagers (TE),283.0,274.0,260.0
Ikaalinen,One-parent households with children (TE),131.0,127.0,132.0
Ikaalinen,Adult households (TE),1508.0,1489.0,1478.0
Ikaalinen,Pensioner households (TE),1365.0,1401.0,1425.0
Ikaalinen,Households living in owner-occupied dwellings (TE),2706.0,2683.0,2692.0
Ikaalinen,Households living in rented dwellings (TE),721.0,758.0,747.0
Ikaalinen,Households living in other dwellings (TE),111.0,105.0,108.0
Ikaalinen,"Households, total (TR)",3538.0,3546.0,3547.0
Ikaalinen,Average income of households (TR),34286.0,34532.0,34066.0
Ikaalinen,Median income of households (TR),28836.0,28971.0,29346.0
Ikaalinen,Households belonging to the lowest income category (TR),1110.0,1085.0,1065.0
Ikaalinen,Households belonging to the middle income category (TR),2004.0,2039.0,2081.0
Ikaalinen,Households belonging to the highest income category (TR),424.0,422.0,401.0
Ikaalinen,Accumulated purchasing power of households (TR),121303466.0,122448719.0,120830768.0
Ikaalinen,Free-time residences (RA),2412.0,2416.0,2426.0
Ikaalinen,"Buildings, total (RA)",3336.0,3365.0,3377.0
Ikaalinen,Other buildings (RA),449.0,448.0,452.0
Ikaalinen,Residential buildings (RA),2887.0,2917.0,2925.0
Ikaalinen,Dwellings (RA),4294.0,4245.0,4252.0
Ikaalinen,Average floor area per dwelling (RA),87.7,88.3,88.3
Ikaalinen,Dwellings in small houses (RA),3181.0,3130.0,3129.0
Ikaalinen,Dwellings in blocks of flats (RA),969.0,973.0,978.0
Ikaalinen,Other dwellings (RA),144.0,142.0,145.0
Ikaalinen,"Workplaces, total (TP)",2543.0,2450.0,2388.0
Ikaalinen,Primary production (TP),247.0,243.0,227.0
Ikaalinen,Processing (TP),487.0,409.0,392.0
