Region,Information,2016,2017,2018
Ruovesi,Academic degree - Lower level university degree (KO),243.0,252.0,252.0
Ruovesi,Academic degree - Higher level university degree (KO),151.0,158.0,165.0
Ruovesi,"Aged 18 or over, total (HR)",3853.0,3787.0,3740.0
Ruovesi,Average income of inhabitants (HR),20750.0,21128.0,22015.0
Ruovesi,Median income of inhabitants (HR),17717.0,18088.0,18898.0
Ruovesi,Inhabitants belonging to the lowest income category (HR),933.0,912.0,929.0
Ruovesi,Inhabitants belonging to the middle income category (HR),2444.0,2397.0,2337.0
Ruovesi,Inhabitants belonging to the highest income category (HR),476.0,478.0,474.0
Ruovesi,Accumulated purchasing power of inhabitants (HR),79949438.0,80012862.0,82337247.0
Ruovesi,"Households, total (TE)",2272.0,2255.0,2231.0
Ruovesi,Average size of households (TE),1.9,1.9,1.9
Ruovesi,Average floor area per person (TE),46.0,46.8,47.3
Ruovesi,One-person households (TE),1009.0,1022.0,1004.0
Ruovesi,Young one-person households (TE),97.0,97.0,84.0
Ruovesi,Young couples without children (TE),26.0,25.0,27.0
Ruovesi,Households with children (TE),367.0,350.0,339.0
Ruovesi,Households with small children (TE),84.0,82.0,72.0
Ruovesi,Households with children under school age (TE),153.0,147.0,138.0
Ruovesi,Households with school-age children (TE),165.0,160.0,166.0
Ruovesi,Households with teenagers (TE),183.0,172.0,164.0
Ruovesi,One-parent households with children (TE),65.0,77.0,64.0
Ruovesi,Adult households (TE),871.0,851.0,838.0
Ruovesi,Pensioner households (TE),1054.0,1068.0,1072.0
Ruovesi,Households living in owner-occupied dwellings (TE),1661.0,1664.0,1657.0
Ruovesi,Households living in rented dwellings (TE),494.0,489.0,472.0
Ruovesi,Households living in other dwellings (TE),117.0,102.0,102.0
Ruovesi,"Households, total (TR)",2272.0,2255.0,2231.0
Ruovesi,Average income of households (TR),34436.0,34743.0,36066.0
Ruovesi,Median income of households (TR),28099.0,28799.0,29443.0
Ruovesi,Households belonging to the lowest income category (TR),706.0,698.0,698.0
Ruovesi,Households belonging to the middle income category (TR),1310.0,1293.0,1259.0
Ruovesi,Households belonging to the highest income category (TR),256.0,264.0,274.0
Ruovesi,Accumulated purchasing power of households (TR),78238707.0,78345700.0,80462270.0
Ruovesi,Free-time residences (RA),2594.0,2628.0,2630.0
Ruovesi,"Buildings, total (RA)",2752.0,2776.0,2793.0
Ruovesi,Other buildings (RA),456.0,470.0,469.0
Ruovesi,Residential buildings (RA),2296.0,2306.0,2324.0
Ruovesi,Dwellings (RA),2882.0,2888.0,2888.0
Ruovesi,Average floor area per dwelling (RA),85.3,85.3,85.5
Ruovesi,Dwellings in small houses (RA),2199.0,2202.0,2210.0
Ruovesi,Dwellings in blocks of flats (RA),556.0,557.0,555.0
Ruovesi,Other dwellings (RA),127.0,129.0,123.0
Ruovesi,"Workplaces, total (TP)",1596.0,1533.0,1545.0
Ruovesi,Primary production (TP),193.0,188.0,192.0
Ruovesi,Processing (TP),470.0,501.0,507.0
Ruovesi,Services (TP),911.0,823.0,818.0
Ruovesi,"A Agriculture, forestry and fishing (TP)",193.0,188.0,192.0
Ruovesi,B Mining and quarrying (TP),0.0,0.0,0.0
Ruovesi,C Manufacturing (TP),385.0,416.0,421.0
Ruovesi,"D Electricity, gas, steam and air conditioning supply (TP)",0.0,0.0,0.0
Ruovesi,"E Water supply; sewerage, waste management and remediation activities (TP)",4.0,3.0,3.0
Ruovesi,F Construction (TP),81.0,82.0,83.0
Ruovesi,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),145.0,132.0,141.0
Ruovesi,H Transportation and storage (TP),64.0,56.0,54.0
Ruovesi,I Accommodation and food service activities (TP),39.0,43.0,32.0
Ruovesi,J Information and communication (TP),64.0,61.0,67.0
Ruovesi,K Financial and insurance activities (TP),15.0,13.0,12.0
Ruovesi,L Real estate activities (TP),5.0,2.0,3.0
Ruovesi,"M Professional, scientific and technical activities (TP)",21.0,20.0,19.0
Ruovesi,N Administrative and support service activities (TP),59.0,64.0,59.0
Ruovesi,O Public administration and defence; compulsory social security (TP),53.0,48.0,44.0
Ruovesi,P Education (TP),64.0,58.0,60.0
Ruovesi,Q Human health and social work activities (TP),325.0,277.0,274.0
Ruovesi,"R Arts, entertainment and recreation (TP)",11.0,10.0,7.0
Ruovesi,S Other service activities (TP),38.0,33.0,37.0
Ruovesi,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),8.0,6.0,9.0
Ruovesi,U Activities of extraterritorial organisations and bodies (TP),0.0,0.0,0.0
Ruovesi,X Industry unknown (TP),22.0,21.0,28.0
Ruovesi,"Inhabitants, total (PT)",4565.0,4459.0,4398.0
Ruovesi,Employed (PT),1571.0,1557.0,1553.0
Ruovesi,Unemployed (PT),222.0,174.0,145.0
Ruovesi,Children aged 0 to 14 (PT),571.0,538.0,528.0
Ruovesi,Students (PT),222.0,212.0,194.0
Ruovesi,Pensioners (PT),1831.0,1850.0,1836.0
Ruovesi,Others (PT),148.0,128.0,142.0
Sastamala,"Inhabitants, total (HE)",25062.0,24820.0,24651.0
Sastamala,Males (HE),12406.0,12298.0,12246.0
Sastamala,Females (HE),12656.0,12522.0,12405.0
Sastamala,Average age of inhabitants (HE),46.0,46.0,47.0
Sastamala,0-2 years (HE),652.0,626.0,599.0
Sastamala,3-6 years (HE),991.0,976.0,940.0
Sastamala,7-12 years (HE),1626.0,1618.0,1617.0
Sastamala,13-15 years (HE),872.0,840.0,821.0
Sastamala,16-17 years (HE),612.0,570.0,543.0
Sastamala,18-19 years (HE),511.0,544.0,559.0
Sastamala,20-24 years (HE),1009.0,956.0,934.0
Sastamala,25-29 years (HE),1083.0,1073.0,1002.0
Sastamala,30-34 years (HE),1266.0,1216.0,1202.0
Sastamala,35-39 years (HE),1263.0,1276.0,1302.0
Sastamala,40-44 years (HE),1336.0,1372.0,1366.0
Sastamala,45-49 years (HE),1545.0,1447.0,1374.0
Sastamala,50-54 years (HE),1760.0,1729.0,1708.0
Sastamala,55-59 years (HE),1822.0,1822.0,1808.0
Sastamala,60-64 years (HE),2016.0,1907.0,1866.0
Sastamala,65-69 years (HE),2071.0,2079.0,2071.0
Sastamala,70-74 years (HE),1501.0,1687.0,1786.0
Sastamala,75-79 years (HE),1230.0,1158.0,1162.0
Sastamala,80-84 years (HE),894.0,925.0,982.0
Sastamala,85 years or over (HE),1002.0,999.0,1009.0
Sastamala,"Aged 18 or over, total (KO)",20309.0,20190.0,20131.0
Sastamala,Basic level studies (KO),6244.0,6097.0,5862.0
Sastamala,"With education, total (KO)",14065.0,14093.0,14269.0
Sastamala,Matriculation examination (KO),689.0,659.0,706.0
Sastamala,Vocational diploma (KO),10725.0,10738.0,10806.0
Sastamala,Academic degree - Lower level university degree (KO),1630.0,1663.0,1678.0
Sastamala,Academic degree - Higher level university degree (KO),1021.0,1033.0,1079.0
Sastamala,"Aged 18 or over, total (HR)",20309.0,20190.0,20131.0
Sastamala,Average income of inhabitants (HR),21728.0,22282.0,22805.0
Sastamala,Median income of inhabitants (HR),19264.0,19547.0,19942.0
Sastamala,Inhabitants belonging to the lowest income category (HR),4445.0,4445.0,4488.0
Sastamala,Inhabitants belonging to the middle income category (HR),12826.0,12714.0,12685.0
Sastamala,Inhabitants belonging to the highest income category (HR),3038.0,3031.0,2958.0
Sastamala,Accumulated purchasing power of inhabitants (HR),441265370.0,449869174.0,459078805.0
Sastamala,"Households, total (TE)",12025.0,11998.0,12005.0
Sastamala,Average size of households (TE),2.0,2.0,2.0
Sastamala,Average floor area per person (TE),45.5,45.8,46.2
Sastamala,One-person households (TE),5041.0,5084.0,5117.0
Sastamala,Young one-person households (TE),736.0,767.0,757.0
Sastamala,Young couples without children (TE),260.0,235.0,255.0
Sastamala,Households with children (TE),2483.0,2439.0,2373.0
Sastamala,Households with small children (TE),578.0,545.0,535.0
Sastamala,Households with children under school age (TE),1133.0,1115.0,1080.0
Sastamala,Households with school-age children (TE),1153.0,1144.0,1143.0
Sastamala,Households with teenagers (TE),1095.0,1068.0,1035.0
Sastamala,One-parent households with children (TE),468.0,470.0,504.0
Sastamala,Adult households (TE),4858.0,4767.0,4740.0
Sastamala,Pensioner households (TE),4753.0,4859.0,4954.0
Sastamala,Households living in owner-occupied dwellings (TE),9304.0,9285.0,9239.0
Sastamala,Households living in rented dwellings (TE),2386.0,2425.0,2467.0
Sastamala,Households living in other dwellings (TE),335.0,288.0,299.0
Sastamala,"Households, total (TR)",12025.0,11998.0,12005.0
Sastamala,Average income of households (TR),36195.0,37059.0,37787.0
Sastamala,Median income of households (TR),29965.0,30421.0,30800.0
Sastamala,Households belonging to the lowest income category (TR),3576.0,3670.0,3621.0
Sastamala,Households belonging to the middle income category (TR),6848.0,6767.0,6846.0
Sastamala,Households belonging to the highest income category (TR),1601.0,1561.0,1538.0
Sastamala,Accumulated purchasing power of households (TR),435241426.0,444634182.0,453637887.0
Sastamala,Free-time residences (RA),4042.0,4042.0,4056.0
Sastamala,"Buildings, total (RA)",10999.0,11058.0,11081.0
Sastamala,Other buildings (RA),1418.0,1492.0,1495.0
Sastamala,Residential buildings (RA),9581.0,9566.0,9586.0
Sastamala,Dwellings (RA),13712.0,13720.0,13721.0
Sastamala,Average floor area per dwelling (RA),89.7,89.9,89.9
Sastamala,Dwellings in small houses (RA),10167.0,10189.0,10175.0
Sastamala,Dwellings in blocks of flats (RA),3190.0,3182.0,3196.0
Sastamala,Other dwellings (RA),355.0,349.0,350.0
Sastamala,"Workplaces, total (TP)",8236.0,8340.0,8317.0
Sastamala,Primary production (TP),653.0,597.0,595.0
Sastamala,Processing (TP),2267.0,2358.0,2362.0
Sastamala,Services (TP),5173.0,5232.0,5190.0
Sastamala,"A Agriculture, forestry and fishing (TP)",653.0,597.0,595.0
Sastamala,B Mining and quarrying (TP),38.0,37.0,41.0
Sastamala,C Manufacturing (TP),1764.0,1812.0,1814.0
Sastamala,"D Electricity, gas, steam and air conditioning supply (TP)",2.0,2.0,2.0
Sastamala,"E Water supply; sewerage, waste management and remediation activities (TP)",19.0,22.0,18.0
Sastamala,F Construction (TP),444.0,485.0,487.0
Sastamala,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),802.0,805.0,787.0
Sastamala,H Transportation and storage (TP),366.0,382.0,389.0
Sastamala,I Accommodation and food service activities (TP),324.0,309.0,255.0
Sastamala,J Information and communication (TP),73.0,78.0,65.0
Sastamala,K Financial and insurance activities (TP),106.0,95.0,93.0
Sastamala,L Real estate activities (TP),33.0,37.0,40.0
Sastamala,"M Professional, scientific and technical activities (TP)",301.0,272.0,329.0
Sastamala,N Administrative and support service activities (TP),492.0,561.0,598.0
Sastamala,O Public administration and defence; compulsory social security (TP),154.0,161.0,132.0
Sastamala,P Education (TP),596.0,634.0,551.0
Sastamala,Q Human health and social work activities (TP),1527.0,1483.0,1559.0
Sastamala,"R Arts, entertainment and recreation (TP)",138.0,140.0,137.0
Sastamala,S Other service activities (TP),220.0,241.0,219.0
Sastamala,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),41.0,34.0,36.0
Sastamala,U Activities of extraterritorial organisations and bodies (TP),0.0,0.0,0.0
Sastamala,X Industry unknown (TP),143.0,153.0,170.0
Sastamala,"Inhabitants, total (PT)",25062.0,24820.0,24651.0
Sastamala,Employed (PT),9337.0,9455.0,9464.0
Sastamala,Unemployed (PT),1306.0,902.0,775.0
Sastamala,Children aged 0 to 14 (PT),3843.0,3790.0,3677.0
Sastamala,Students (PT),1597.0,1492.0,1478.0
Sastamala,Pensioners (PT),8122.0,8282.0,8347.0
Sastamala,Others (PT),857.0,899.0,910.0
Tampere,"Inhabitants, total (HE)",228274.0,231853.0,235239.0
Tampere,Males (HE),110686.0,112471.0,114154.0
Tampere,Females (HE),117588.0,119382.0,121085.0
Tampere,Average age of inhabitants (HE),41.0,41.0,41.0
Tampere,0-2 years (HE),6905.0,6737.0,6549.0
Tampere,3-6 years (HE),8965.0,9045.0,9108.0
Tampere,7-12 years (HE),11919.0,12359.0,12653.0
Tampere,13-15 years (HE),5279.0,5393.0,5669.0
Tampere,16-17 years (HE),3899.0,3928.0,3905.0
Tampere,18-19 years (HE),5016.0,5051.0,5194.0
Tampere,20-24 years (HE),22703.0,23021.0,23108.0
Tampere,25-29 years (HE),22582.0,23032.0,23647.0
Tampere,30-34 years (HE),19092.0,19363.0,19602.0
Tampere,35-39 years (HE),15354.0,16023.0,16738.0
Tampere,40-44 years (HE),12555.0,13103.0,13796.0
Tampere,45-49 years (HE),12433.0,12061.0,11736.0
Tampere,50-54 years (HE),13348.0,13353.0,13210.0
Tampere,55-59 years (HE),12981.0,13015.0,13210.0
Tampere,60-64 years (HE),12655.0,12745.0,12607.0
Tampere,65-69 years (HE),13380.0,12988.0,12666.0
Tampere,70-74 years (HE),10251.0,11463.0,12301.0
Tampere,75-79 years (HE),7828.0,7780.0,7833.0
Tampere,80-84 years (HE),5543.0,5644.0,5868.0
Tampere,85 years or over (HE),5586.0,5749.0,5839.0
Tampere,"Aged 18 or over, total (KO)",191307.0,194391.0,197355.0
Tampere,Basic level studies (KO),39521.0,38710.0,36819.0
Tampere,"With education, total (KO)",151786.0,155681.0,160536.0
Tampere,Matriculation examination (KO),20877.0,21163.0,21746.0
Tampere,Vocational diploma (KO),77559.0,78864.0,79876.0
Tampere,Academic degree - Lower level university degree (KO),26317.0,27604.0,29418.0
Tampere,Academic degree - Higher level university degree (KO),27033.0,28050.0,29496.0
Tampere,"Aged 18 or over, total (HR)",191307.0,194391.0,197355.0
Tampere,Average income of inhabitants (HR),22816.0,23423.0,24345.0
Tampere,Median income of inhabitants (HR),19643.0,20089.0,20662.0
Tampere,Inhabitants belonging to the lowest income category (HR),42982.0,43309.0,43617.0
Tampere,Inhabitants belonging to the middle income category (HR),114010.0,116113.0,118247.0
Tampere,Inhabitants belonging to the highest income category (HR),34315.0,34969.0,35491.0
Tampere,Accumulated purchasing power of inhabitants (HR),4364900620.0,4553128935.0,4804680449.0
Tampere,"Households, total (TE)",121506.0,124456.0,127639.0
Tampere,Average size of households (TE),1.8,1.8,1.8
Tampere,Average floor area per person (TE),36.8,36.9,37.0
Tampere,One-person households (TE),59888.0,62828.0,65682.0
Tampere,Young one-person households (TE),21614.0,23640.0,25459.0
Tampere,Young couples without children (TE),9285.0,8993.0,9160.0
Tampere,Households with children (TE),21499.0,21636.0,21798.0
Tampere,Households with small children (TE),6216.0,6071.0,5907.0
Tampere,Households with children under school age (TE),11381.0,11388.0,11357.0
Tampere,Households with school-age children (TE),8859.0,9170.0,9341.0
Tampere,Households with teenagers (TE),6982.0,7083.0,7202.0
Tampere,One-parent households with children (TE),5293.0,5397.0,5547.0
Tampere,Adult households (TE),69689.0,71851.0,74303.0
Tampere,Pensioner households (TE),30586.0,31235.0,31804.0
Tampere,Households living in owner-occupied dwellings (TE),59918.0,60240.0,60536.0
Tampere,Households living in rented dwellings (TE),59383.0,62044.0,64930.0
Tampere,Households living in other dwellings (TE),2205.0,2172.0,2173.0
Tampere,"Households, total (TR)",121506.0,124456.0,127639.0
Tampere,Average income of households (TR),35358.0,35991.0,37027.0
Tampere,Median income of households (TR),27667.0,27903.0,28140.0
Tampere,Households belonging to the lowest income category (TR),36840.0,37956.0,39034.0
Tampere,Households belonging to the middle income category (TR),65313.0,67061.0,68848.0
Tampere,Households belonging to the highest income category (TR),19353.0,19439.0,19757.0
Tampere,Accumulated purchasing power of households (TR),4296178712.0,4479320971.0,4726075357.0
Tampere,Free-time residences (RA),3358.0,3343.0,3396.0
Tampere,"Buildings, total (RA)",26125.0,26373.0,26596.0
Tampere,Other buildings (RA),2916.0,2987.0,2955.0
Tampere,Residential buildings (RA),23209.0,23386.0,23641.0
Tampere,Dwellings (RA),133021.0,136211.0,140039.0
Tampere,Average floor area per dwelling (RA),66.4,65.9,65.4
Tampere,Dwellings in small houses (RA),32232.0,32499.0,32875.0
Tampere,Dwellings in blocks of flats (RA),97719.0,100571.0,104306.0
Tampere,Other dwellings (RA),3070.0,3141.0,2858.0
Tampere,"Workplaces, total (TP)",116748.0,122611.0,127750.0
Tampere,Primary production (TP),261.0,259.0,257.0
Tampere,Processing (TP),21703.0,22954.0,23656.0
Tampere,Services (TP),93711.0,98223.0,102479.0
Tampere,"A Agriculture, forestry and fishing (TP)",261.0,259.0,257.0
Tampere,B Mining and quarrying (TP),22.0,18.0,24.0
Tampere,C Manufacturing (TP),14294.0,14834.0,15639.0
Tampere,"D Electricity, gas, steam and air conditioning supply (TP)",467.0,484.0,522.0
Tampere,"E Water supply; sewerage, waste management and remediation activities (TP)",447.0,487.0,507.0
Tampere,F Construction (TP),6473.0,7131.0,6964.0
Tampere,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),12910.0,12958.0,13341.0
Tampere,H Transportation and storage (TP),4872.0,4929.0,5031.0
Tampere,I Accommodation and food service activities (TP),4756.0,4921.0,5024.0
Tampere,J Information and communication (TP),8623.0,9564.0,10226.0
Tampere,K Financial and insurance activities (TP),2154.0,2280.0,2458.0
Tampere,L Real estate activities (TP),1311.0,1352.0,1341.0
Tampere,"M Professional, scientific and technical activities (TP)",9283.0,9548.0,10157.0
Tampere,N Administrative and support service activities (TP),9499.0,10622.0,11271.0
Tampere,O Public administration and defence; compulsory social security (TP),4729.0,5021.0,5039.0
Tampere,P Education (TP),8724.0,9484.0,9866.0
Tampere,Q Human health and social work activities (TP),20711.0,21270.0,22268.0
Tampere,"R Arts, entertainment and recreation (TP)",2955.0,3111.0,3156.0
Tampere,S Other service activities (TP),2707.0,2736.0,2886.0
Tampere,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),476.0,426.0,414.0
Tampere,U Activities of extraterritorial organisations and bodies (TP),1.0,1.0,1.0
Tampere,X Industry unknown (TP),1073.0,1175.0,1358.0
Tampere,"Inhabitants, total (PT)",228274.0,231853.0,235239.0
Tampere,Employed (PT),95821.0,101034.0,105339.0
Tampere,Unemployed (PT),20669.0,16522.0,13162.0
Tampere,Children aged 0 to 14 (PT),31229.0,31821.0,32184.0
Tampere,Students (PT),22051.0,21896.0,21900.0
Tampere,Pensioners (PT),50679.0,52196.0,52699.0
Tampere,Others (PT),7825.0,8384.0,9955.0
Urjala,"Inhabitants, total (HE)",4858.0,4829.0,4792.0
Urjala,Males (HE),2416.0,2414.0,2407.0
Urjala,Females (HE),2442.0,2415.0,2385.0
Urjala,Average age of inhabitants (HE),49.0,49.0,49.0
Urjala,0-2 years (HE),103.0,105.0,105.0
Urjala,3-6 years (HE),167.0,162.0,167.0
Urjala,7-12 years (HE),292.0,294.0,276.0
Urjala,13-15 years (HE),125.0,125.0,136.0
Urjala,16-17 years (HE),115.0,104.0,92.0
Urjala,18-19 years (HE),75.0,92.0,96.0
Urjala,20-24 years (HE),147.0,139.0,133.0
Urjala,25-29 years (HE),162.0,148.0,146.0
Urjala,30-34 years (HE),236.0,233.0,228.0
Urjala,35-39 years (HE),236.0,232.0,227.0
Urjala,40-44 years (HE),284.0,294.0,290.0
Urjala,45-49 years (HE),292.0,287.0,281.0
Urjala,50-54 years (HE),336.0,336.0,315.0
Urjala,55-59 years (HE),373.0,367.0,384.0
Urjala,60-64 years (HE),420.0,406.0,395.0
