"12bg -- Employment and hours worked by area, annually, 2000-2021*",,,,,,,,,
,,,,,,,,,
Area,Transaction,Industry,Sector,2015 Original series,2016 Original series,2017 Original series,2018 Original series,2019 Original series,2020 Original series
MK12 North Karelia,"E1 Employment, domestic (1 000 persons)","26, 27 Manufacture of electrical and electronic products",S1 Total economy,0.703,0.7,0.737,0.798,0.772,0.912
MK12 North Karelia,"E1 Employment, domestic (1 000 persons)",28 Manufacture of machinery and equipment n.e.c.,S1 Total economy,1.519,1.484,1.483,1.614,1.795,1.666
MK12 North Karelia,"E1 Employment, domestic (1 000 persons)","29, 30 Manufacture of transport equipment",S1 Total economy,0.077,0.08,0.083,0.08,0.086,0.096
MK12 North Karelia,"E1 Employment, domestic (1 000 persons)","31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",S1 Total economy,0.784,0.865,0.811,0.801,0.755,0.724
MK12 North Karelia,"E1 Employment, domestic (1 000 persons)","05-09, 13-15, 19-23, 31-39 Other industry",S1 Total economy,3.893,3.849,3.787,3.686,3.551,3.549
MK12 North Karelia,"E1 Employment, domestic (1 000 persons)","D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",S1 Total economy,0.568,0.512,0.5,0.448,0.446,0.495
MK12 North Karelia,"E1 Employment, domestic (1 000 persons)",F Construction (41-43),S1 Total economy,5.331,5.06,5.159,5.214,4.986,4.624
MK12 North Karelia,"E1 Employment, domestic (1 000 persons)",G-T Services (45-98),S1 Total economy,45.114,44.632,45.387,45.938,46.732,45.211
MK12 North Karelia,"E1 Employment, domestic (1 000 persons)",G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),S1 Total economy,6.681,6.528,6.504,6.586,6.479,6.129
MK12 North Karelia,"E1 Employment, domestic (1 000 persons)",H Transportation and storage (49-53),S1 Total economy,3.142,3.077,3.051,3.051,3.068,2.938
MK12 North Karelia,"E1 Employment, domestic (1 000 persons)",I Accommodation and food service activities (55-56),S1 Total economy,1.932,1.898,2.185,2.311,2.299,2.081
MK12 North Karelia,"E1 Employment, domestic (1 000 persons)",J Information and communication (58-63),S1 Total economy,1.294,1.28,1.278,1.306,1.203,1.407
MK12 North Karelia,"E1 Employment, domestic (1 000 persons)",K Financial and insurance activities (64-66),S1 Total economy,0.685,0.621,0.646,0.512,0.612,0.612
MK12 North Karelia,"E1 Employment, domestic (1 000 persons)","681, 68209, 683, M, N Real estate activities; Professional, scientific and technical activities;  Office administrative and other",S1 Total economy,4.909,4.956,5.293,5.606,5.821,5.67
MK12 North Karelia,"E1 Employment, domestic (1 000 persons)","681, 68209, 683 Other real estate activities",S1 Total economy,0.459,0.46,0.483,0.523,0.504,0.505
MK12 North Karelia,"E1 Employment, domestic (1 000 persons)","68201, 68202 Letting and operation of dwellings",S1 Total economy,0.145,0.135,0.139,0.132,0.133,0.124
MK12 North Karelia,"E1 Employment, domestic (1 000 persons)","M Professional, scientific and technical activities (69-75)",S1 Total economy,2.136,2.13,2.227,2.274,2.527,2.448
MK12 North Karelia,"E1 Employment, domestic (1 000 persons)",N Administrative and support service activities (77-82),S1 Total economy,2.315,2.367,2.583,2.809,2.79,2.717
MK12 North Karelia,"E1 Employment, domestic (1 000 persons)",O Public administration and defence; compulsory social security (84),S1 Total economy,4.124,4.197,4.173,4.271,4.615,4.72
MK12 North Karelia,"E1 Employment, domestic (1 000 persons)",P Education (85),S1 Total economy,5.259,4.936,5.079,5.003,5.003,4.814
MK12 North Karelia,"E1 Employment, domestic (1 000 persons)",Q Human health and social work activities (86-88),S1 Total economy,13.074,13.181,13.209,13.46,13.835,13.231
MK12 North Karelia,"E1 Employment, domestic (1 000 persons)","R, S Other service activities (90-96)",S1 Total economy,3.168,3.14,3.141,3.059,3.148,3.026
MK12 North Karelia,"E1 Employment, domestic (1 000 persons)",T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),S1 Total economy,0.701,0.683,0.688,0.641,0.515,0.458
MK12 North Karelia,"E2 Hours worked, domestic (1 000 000 h)","A Agriculture, forestry and fishing (01-03)",S1 Total economy,11.327,10.499,10.355,10.087,9.631,9.637
MK12 North Karelia,"E2 Hours worked, domestic (1 000 000 h)","01 Crop and animal production, hunting and related service activities",S1 Total economy,7.245,6.417,6.158,5.863,5.857,5.993
MK12 North Karelia,"E2 Hours worked, domestic (1 000 000 h)","02, 03 Forestry; Fishing",S1 Total economy,4.083,4.083,4.197,4.223,3.775,3.644
MK12 North Karelia,"E2 Hours worked, domestic (1 000 000 h)",B-F Secondary production (05-43),S1 Total economy,28.13,27.497,27.935,28.307,27.895,26.72
MK12 North Karelia,"E2 Hours worked, domestic (1 000 000 h)",B Mining and quarrying (05-09),S1 Total economy,0.665,0.606,0.592,0.565,0.491,0.408
MK12 North Karelia,"E2 Hours worked, domestic (1 000 000 h)",10-12 Food industry etc.,S1 Total economy,1.687,1.693,1.674,1.812,1.835,1.702
MK12 North Karelia,"E2 Hours worked, domestic (1 000 000 h)","13-15 Textile, clothing and leather industry",S1 Total economy,0.433,0.444,0.431,0.436,0.349,0.357
MK12 North Karelia,"E2 Hours worked, domestic (1 000 000 h)","16-18 Manufacture of wood products, paper and paper products; printing and reproduction of recorded media",S1 Total economy,2.82,2.847,2.962,2.98,3.113,2.741
MK12 North Karelia,"E2 Hours worked, domestic (1 000 000 h)","16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",S1 Total economy,1.58,1.698,1.83,1.896,1.961,1.633
MK12 North Karelia,"E2 Hours worked, domestic (1 000 000 h)","17, 18 Paper industry; Printing",S1 Total economy,1.24,1.15,1.132,1.084,1.151,1.109
MK12 North Karelia,"E2 Hours worked, domestic (1 000 000 h)",19-22 Chemical industry,S1 Total economy,1.782,1.712,1.784,1.741,1.835,1.947
MK12 North Karelia,"E2 Hours worked, domestic (1 000 000 h)",23 Manufacture of other non-metallic mineral products,S1 Total economy,0.877,0.828,0.83,0.815,0.77,0.732
MK12 North Karelia,"E2 Hours worked, domestic (1 000 000 h)",24-30 Metal industry,S1 Total economy,6.546,6.788,6.826,7.159,7.476,7.324
MK12 North Karelia,"E2 Hours worked, domestic (1 000 000 h)","24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",S1 Total economy,3.175,3.244,3.19,3.313,3.434,3.154
MK12 North Karelia,"E2 Hours worked, domestic (1 000 000 h)","26, 27 Manufacture of electrical and electronic products",S1 Total economy,1.057,1.056,1.135,1.173,1.141,1.338
MK12 North Karelia,"E2 Hours worked, domestic (1 000 000 h)",28 Manufacture of machinery and equipment n.e.c.,S1 Total economy,2.21,2.371,2.374,2.551,2.77,2.687
MK12 North Karelia,"E2 Hours worked, domestic (1 000 000 h)","29, 30 Manufacture of transport equipment",S1 Total economy,0.104,0.117,0.127,0.122,0.132,0.145
MK12 North Karelia,"E2 Hours worked, domestic (1 000 000 h)","31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",S1 Total economy,1.215,1.332,1.242,1.225,1.153,1.16
MK12 North Karelia,"E2 Hours worked, domestic (1 000 000 h)","05-09, 13-15, 19-23, 31-39 Other industry",S1 Total economy,5.885,5.73,5.712,5.522,5.328,5.403
MK12 North Karelia,"E2 Hours worked, domestic (1 000 000 h)","D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",S1 Total economy,0.913,0.808,0.832,0.74,0.73,0.799
MK12 North Karelia,"E2 Hours worked, domestic (1 000 000 h)",F Construction (41-43),S1 Total economy,11.192,10.439,10.76,10.834,10.143,9.549
MK12 North Karelia,"E2 Hours worked, domestic (1 000 000 h)",G-T Services (45-98),S1 Total economy,67.75,67.183,68.076,68.557,70.755,67.853
MK12 North Karelia,"E2 Hours worked, domestic (1 000 000 h)",G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),S1 Total economy,10.197,10.153,9.981,10.17,10.067,9.314
MK12 North Karelia,"E2 Hours worked, domestic (1 000 000 h)",H Transportation and storage (49-53),S1 Total economy,5.557,5.466,5.433,5.389,5.33,4.979
MK12 North Karelia,"E2 Hours worked, domestic (1 000 000 h)",I Accommodation and food service activities (55-56),S1 Total economy,3.406,3.374,3.746,3.939,3.872,3.295
MK12 North Karelia,"E2 Hours worked, domestic (1 000 000 h)",J Information and communication (58-63),S1 Total economy,2.201,2.142,2.105,2.139,1.94,2.209
MK12 North Karelia,"E2 Hours worked, domestic (1 000 000 h)",K Financial and insurance activities (64-66),S1 Total economy,1.035,0.963,0.923,0.855,0.887,0.921
MK12 North Karelia,"E2 Hours worked, domestic (1 000 000 h)","681, 68209, 683, M, N Real estate activities; Professional, scientific and technical activities;  Office administrative and other",S1 Total economy,7.411,7.462,7.94,8.331,8.344,8.248
MK12 North Karelia,"E2 Hours worked, domestic (1 000 000 h)","681, 68209, 683 Other real estate activities",S1 Total economy,0.742,0.739,0.779,0.828,0.786,0.759
MK12 North Karelia,"E2 Hours worked, domestic (1 000 000 h)","68201, 68202 Letting and operation of dwellings",S1 Total economy,0.242,0.225,0.234,0.224,0.228,0.211
MK12 North Karelia,"E2 Hours worked, domestic (1 000 000 h)","M Professional, scientific and technical activities (69-75)",S1 Total economy,3.412,3.386,3.503,3.585,3.666,3.748
MK12 North Karelia,"E2 Hours worked, domestic (1 000 000 h)",N Administrative and support service activities (77-82),S1 Total economy,3.257,3.338,3.658,3.919,3.892,3.741
MK12 North Karelia,"E2 Hours worked, domestic (1 000 000 h)",O Public administration and defence; compulsory social security (84),S1 Total economy,6.131,6.139,6.482,6.623,7.24,7.084
MK12 North Karelia,"E2 Hours worked, domestic (1 000 000 h)",P Education (85),S1 Total economy,7.568,7.124,7.409,5.377,7.081,6.803
MK12 North Karelia,"E2 Hours worked, domestic (1 000 000 h)",Q Human health and social work activities (86-88),S1 Total economy,18.684,18.756,18.678,20.109,20.55,19.752
MK12 North Karelia,"E2 Hours worked, domestic (1 000 000 h)","R, S Other service activities (90-96)",S1 Total economy,4.352,4.44,4.201,4.518,4.528,4.43
MK12 North Karelia,"E2 Hours worked, domestic (1 000 000 h)",T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),S1 Total economy,0.965,0.939,0.944,0.883,0.688,0.608
MK13 Central Finland,"E1 Employment, domestic (1 000 persons)","A Agriculture, forestry and fishing (01-03)",S1 Total economy,5.584,5.138,4.853,4.803,4.851,4.792
MK13 Central Finland,"E1 Employment, domestic (1 000 persons)","01 Crop and animal production, hunting and related service activities",S1 Total economy,3.463,3.152,3.003,2.889,2.739,2.775
MK13 Central Finland,"E1 Employment, domestic (1 000 persons)","02, 03 Forestry; Fishing",S1 Total economy,2.121,1.987,1.851,1.914,2.112,2.017
MK13 Central Finland,"E1 Employment, domestic (1 000 persons)",B-F Secondary production (05-43),S1 Total economy,26.909,27.789,28.06,28.571,28.64,27.838
MK13 Central Finland,"E1 Employment, domestic (1 000 persons)",B Mining and quarrying (05-09),S1 Total economy,0.313,0.297,0.304,0.317,0.313,0.288
MK13 Central Finland,"E1 Employment, domestic (1 000 persons)",10-12 Food industry etc.,S1 Total economy,1.284,1.222,1.446,1.245,1.116,1.107
MK13 Central Finland,"E1 Employment, domestic (1 000 persons)","13-15 Textile, clothing and leather industry",S1 Total economy,0.224,0.225,0.23,0.234,0.218,0.226
MK13 Central Finland,"E1 Employment, domestic (1 000 persons)","16-18 Manufacture of wood products, paper and paper products; printing and reproduction of recorded media",S1 Total economy,4.095,4.004,3.887,3.946,3.806,3.205
MK13 Central Finland,"E1 Employment, domestic (1 000 persons)","16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",S1 Total economy,1.906,1.844,1.862,1.94,1.78,1.322
MK13 Central Finland,"E1 Employment, domestic (1 000 persons)","17, 18 Paper industry; Printing",S1 Total economy,2.188,2.16,2.024,2.006,2.025,1.882
MK13 Central Finland,"E1 Employment, domestic (1 000 persons)",19-22 Chemical industry,S1 Total economy,0.861,0.869,0.861,0.876,0.888,0.874
MK13 Central Finland,"E1 Employment, domestic (1 000 persons)",23 Manufacture of other non-metallic mineral products,S1 Total economy,0.6,0.64,0.677,0.691,0.656,0.631
MK13 Central Finland,"E1 Employment, domestic (1 000 persons)",24-30 Metal industry,S1 Total economy,8.162,8.782,8.611,8.29,8.426,8.47
MK13 Central Finland,"E1 Employment, domestic (1 000 persons)","24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",S1 Total economy,2.633,2.671,2.715,2.658,2.663,2.596
MK13 Central Finland,"E1 Employment, domestic (1 000 persons)","26, 27 Manufacture of electrical and electronic products",S1 Total economy,0.968,1.255,1.255,1.246,1.258,1.308
MK13 Central Finland,"E1 Employment, domestic (1 000 persons)",28 Manufacture of machinery and equipment n.e.c.,S1 Total economy,3.523,3.675,3.619,3.856,3.91,4.039
MK13 Central Finland,"E1 Employment, domestic (1 000 persons)","29, 30 Manufacture of transport equipment",S1 Total economy,1.038,1.182,1.022,0.53,0.595,0.526
MK13 Central Finland,"E1 Employment, domestic (1 000 persons)","31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",S1 Total economy,1.589,1.465,1.507,2.042,2.243,2.181
MK13 Central Finland,"E1 Employment, domestic (1 000 persons)","05-09, 13-15, 19-23, 31-39 Other industry",S1 Total economy,4.818,4.717,4.845,5.391,5.5,5.435
MK13 Central Finland,"E1 Employment, domestic (1 000 persons)","D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",S1 Total economy,1.231,1.221,1.267,1.232,1.182,1.235
MK13 Central Finland,"E1 Employment, domestic (1 000 persons)",F Construction (41-43),S1 Total economy,8.55,9.065,9.271,9.699,9.792,9.622
MK13 Central Finland,"E1 Employment, domestic (1 000 persons)",G-T Services (45-98),S1 Total economy,78.297,78.807,79.417,81.681,83.362,81.433
MK13 Central Finland,"E1 Employment, domestic (1 000 persons)",G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),S1 Total economy,11.674,11.805,11.518,11.512,11.396,10.952
MK13 Central Finland,"E1 Employment, domestic (1 000 persons)",H Transportation and storage (49-53),S1 Total economy,4.989,4.903,4.912,5.204,5.28,4.938
MK13 Central Finland,"E1 Employment, domestic (1 000 persons)",I Accommodation and food service activities (55-56),S1 Total economy,3.376,3.504,3.502,3.671,3.626,3.187
MK13 Central Finland,"E1 Employment, domestic (1 000 persons)",J Information and communication (58-63),S1 Total economy,3.778,3.863,4.142,4.208,4.336,4.379
MK13 Central Finland,"E1 Employment, domestic (1 000 persons)",K Financial and insurance activities (64-66),S1 Total economy,0.967,0.91,0.765,0.629,0.783,0.744
MK13 Central Finland,"E1 Employment, domestic (1 000 persons)","681, 68209, 683, M, N Real estate activities; Professional, scientific and technical activities;  Office administrative and other",S1 Total economy,11.842,12.06,12.308,13.008,12.758,12.771
MK13 Central Finland,"E1 Employment, domestic (1 000 persons)","681, 68209, 683 Other real estate activities",S1 Total economy,0.792,0.792,0.855,0.87,0.874,0.901
MK13 Central Finland,"E1 Employment, domestic (1 000 persons)","68201, 68202 Letting and operation of dwellings",S1 Total economy,0.178,0.222,0.228,0.236,0.234,0.26
MK13 Central Finland,"E1 Employment, domestic (1 000 persons)","M Professional, scientific and technical activities (69-75)",S1 Total economy,5.522,5.745,5.771,6.024,5.932,6.349
MK13 Central Finland,"E1 Employment, domestic (1 000 persons)",N Administrative and support service activities (77-82),S1 Total economy,5.528,5.523,5.682,6.114,5.953,5.521
MK13 Central Finland,"E1 Employment, domestic (1 000 persons)",O Public administration and defence; compulsory social security (84),S1 Total economy,6.471,6.57,6.596,7.22,7.73,7.593
MK13 Central Finland,"E1 Employment, domestic (1 000 persons)",P Education (85),S1 Total economy,9.444,9.052,9.216,9.236,9.505,9.599
MK13 Central Finland,"E1 Employment, domestic (1 000 persons)",Q Human health and social work activities (86-88),S1 Total economy,19.542,19.854,20.033,20.366,21.247,21.136
MK13 Central Finland,"E1 Employment, domestic (1 000 persons)","R, S Other service activities (90-96)",S1 Total economy,5.211,5.306,5.436,5.528,5.75,5.202
